score,start,end,transcript
0.2465,1953.47,1957.89,"After undergrad, I really found myself questioning if I even liked math at all."
0.2727,1957.89,1962.66,Only through my own work and study did I fall back into love with math and science years later.
0.2686,1962.66,1966.35,And now I want to use watch labs to make education better.
0.2166,1966.35,1972.0,"But I've realized, for me to be able to do this, I have to first build a viable business."
0.005,1972.0,1976.48,"If I can't support myself and my family, I can't spend the time I need to make this work."
0.1965,1976.48,1985.09,"Last year, through sponsorships, poster and book sales and support on Patreon, I was able to make about half of what I made as a machine learning engineer."
0.1675,1985.09,1989.68,"I'm not going to lie, so far this is a much harder way to earn a living."
0.1101,1989.68,1993.08,My goal this year is to replace my full income.
0.2804,1993.08,1998.07,This will allow me to really reach escape velocity and continue full-time on Welch Labs.
0.1274,1998.07,2005.04,"Sponsorship's posters and book sales are going well this year, but to hit my goal, I need to grow Patreon as well."
0.0849,2005.04,2008.07,Your monthly support on Patreon would mean a lot.
0.2208,2008.07,2011.78,As a way to say thank you and today I'm launching a new reward.
0.2453,2011.78,2017.66,"Starting at the $5 per month level, I'll send you a real paper cut out used in a World Slabs video."
0.0,2017.66,2025.89,"It comes in a nice protective sleeve with the World Slabs logo on the front, and on the back it says the video it came from, the release date and assigned by me."
0.1094,2025.89,2027.72,These are a lot of fun.
0.057,2027.72,2029.36,I have them going all the way back to 2017.
0.3292,2029.36,2036.01,"At the $5 per month level, you'll receive a smaller cutout, and a larger cutout at the $10 or higher level."
0.1432,2036.01,2042.16,"Cutouts ship after your first monthly payment goes through, and you'll find a link to the Watch Labs Patreon in the description below."
0.1519,2042.16,2045.96,Huge thank you to everyone who supported Watch Labs over the years.
0.1976,2045.96,2047.22,Thanks for watching.
